studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,plantedSeedlotStockDbId,plantedSeedlotStockUniquename,plantedSeedlotCurrentCount,plantedSeedlotCurrentWeightGram,plantedSeedlotBoxName,plantedSeedlotTransactionCount,plantedSeedlotTransactionWeight,plantedSeedlotTransactionDescription,availableGermplasmSeedlotUniquenames,FHB DON content - ppm|CO_321:0001154,FHB grain incidence - %|CO_321:0001155,FHB incidence - %|CO_321:0001149,FHB severity - %|CO_321:0001440,Grain test weight - g/l|CO_321:0001210,Heading time - Julian date (JD)|CO_321:0001233,notes
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239390,19-13430,,plot,280229,Prelim_Scab_2021-rep2-19-13430_1419,2,2,1419,5,19,test,,,,,,,,,,,0.54,5,25,15,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239393,19-13434,,plot,279523,Prelim_Scab_2021-rep2-19-13434_1620,2,2,1620,14,28,test,,,,,,,,,,,0.5,15,15,20,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239394,19-13447,,plot,279910,Prelim_Scab_2021-rep2-19-13447_1515,2,2,1515,5,24,test,,,,,,,,,,,1.1,10,10,16,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239396,19-13451,IL19-13451,plot,280078,Prelim_Scab_2021-rep2-19-13451_1451,2,2,1451,12,20,test,,,,,,,,,,,1.1,5,20,18,,130,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239407,19-13706,,plot,280029,Prelim_Scab_2021-rep2-19-13706_1537,2,2,1537,22,25,test,,,,,,,,,,,0.27,7,10,10,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239408,19-13707,,plot,279841,Prelim_Scab_2021-rep2-19-13707_1552,2,2,1552,7,25,test,,,,,,,,,,,0.28,5,10,7,,129,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239409,19-13713,IL19-13713,plot,280109,Prelim_Scab_2021-rep2-19-13713_1557,2,2,1557,2,25,test,,,,,,,,,,,0.19,5,5,10,,132,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239414,19-13748,,plot,279633,Prelim_Scab_2021-rep2-19-13748_1634,2,2,1634,21,29,test,,,,,,,,,,,0.75,10,10,7,,132,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239415,19-13752,,plot,279581,Prelim_Scab_2021-rep2-19-13752_1323,2,2,1323,5,15,test,,,,,,,,,,,1.1,25,15,14,,131,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239416,19-13778,,plot,280073,Prelim_Scab_2021-rep2-19-13778_1506,2,2,1506,5,23,test,,,,,,,,,,,0.62,5,15,10,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239424,19-13936,,plot,279699,Prelim_Scab_2021-rep2-19-13936_1457,2,2,1457,6,20,test,,,,,,,,,,,0.46,3,20,18,,130,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239425,19-13942,,plot,280106,Prelim_Scab_2021-rep2-19-13942_1462,2,2,1462,1,20,test,,,,,,,,,,,0.82,3,20,7,,128,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239431,19-13961,,plot,280256,Prelim_Scab_2021-rep2-19-13961_1592,2,2,1592,15,27,test,,,,,,,,,,,0.68,10,10,10,,132,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239432,19-13965,,plot,280197,Prelim_Scab_2021-rep2-19-13965_1580,2,2,1580,22,26,test,,,,,,,,,,,1.1,7,20,18,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239435,19-13978,IL19-13978,plot,280040,Prelim_Scab_2021-rep2-19-13978_1487,2,2,1487,24,23,test,,,,,,,,,,,0.27,10,10,10,,130,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239448,19-14359,,plot,279869,Prelim_Scab_2021-rep2-19-14359_1404,2,2,1404,11,18,test,,,,,,,,,,,1.3,25,35,30,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239460,19-14605,,plot,280107,Prelim_Scab_2021-rep2-19-14605_1534,2,2,1534,24,24,test,,,,,,,,,,,0.77,20,15,20,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239462,19-14617,IL19-14617,plot,279999,Prelim_Scab_2021-rep2-19-14617_1540,2,2,1540,19,25,test,,,,,,,,,,,0.36,7,35,16,,128,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239475,19-14845,IL19-14845,plot,279440,Prelim_Scab_2021-rep2-19-14845_1476,2,2,1476,14,22,test,,,,,,,,,,,0.69,5,25,14,,129,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239476,19-14856,,plot,279565,Prelim_Scab_2021-rep2-19-14856_1556,2,2,1556,3,25,test,,,,,,,,,,,0.45,15,15,15,,128,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239479,19-14933,"19-14933,IL19-14933",plot,279735,Prelim_Scab_2021-rep2-19-14933_1355,2,2,1355,12,16,test,,,,,,,,,,,0.29,5,20,14,,129,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239485,19-15017,IL19-15017,plot,280257,Prelim_Scab_2021-rep2-19-15017_1513,2,2,1513,3,24,test,,,,,,,,,,,0.81,5,20,20,,128,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239490,19-15159,,plot,279733,Prelim_Scab_2021-rep2-19-15159_1508,2,2,1508,3,23,test,,,,,,,,,,,1,22,20,10,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239492,19-15201,,plot,279385,Prelim_Scab_2021-rep2-19-15201_1391,2,2,1391,24,18,test,,,,,,,,,,,0.25,5,25,7,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239494,19-15209,,plot,279439,Prelim_Scab_2021-rep2-19-15209_1359,2,2,1359,8,16,test,,,,,,,,,,,0.99,5,20,16,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239501,19-15327,,plot,279489,Prelim_Scab_2021-rep2-19-15327_1376,2,2,1376,10,17,test,,,,,,,,,,,0.35,5,1,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239502,19-15330,,plot,279488,Prelim_Scab_2021-rep2-19-15330_1587,2,2,1587,20,27,test,,,,,,,,,,,1.2,10,20,10,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239504,19-15338,,plot,280184,Prelim_Scab_2021-rep2-19-15338_1390,2,2,1390,24,17,test,,,,,,,,,,,0.76,10,35,15,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239505,19-15344,,plot,279883,Prelim_Scab_2021-rep2-19-15344_1449,2,2,1449,14,20,test,,,,,,,,,,,0.81,15,15,21,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239507,19-15472,,plot,280177,Prelim_Scab_2021-rep2-19-15472_1574,2,2,1574,16,26,test,,,,,,,,,,,2,12,20,14,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239509,19-1551,,plot,279333,Prelim_Scab_2021-rep2-19-1551_1612,2,2,1612,6,28,test,,,,,,,,,,,0.97,5,1,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239512,19-15728,,plot,280140,Prelim_Scab_2021-rep2-19-15728_1497,2,2,1497,14,23,test,,,,,,,,,,,2.3,35,15,18,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239517,19-15751,,plot,280035,Prelim_Scab_2021-rep2-19-15751_1434,2,2,1434,20,19,test,,,,,,,,,,,1.3,40,35,25,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239531,19-16059,,plot,279742,Prelim_Scab_2021-rep2-19-16059_1467,2,2,1467,5,22,test,,,,,,,,,,,1.2,15,30,35,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239532,19-16064,,plot,279522,Prelim_Scab_2021-rep2-19-16064_1417,2,2,1417,3,19,test,,,,,,,,,,,0.69,12,15,25,,132,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239533,19-16068,,plot,280143,Prelim_Scab_2021-rep2-19-16068_1586,2,2,1586,21,27,test,,,,,,,,,,,1.9,42,25,18,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239535,19-16107,,plot,279895,Prelim_Scab_2021-rep2-19-16107_1563,2,2,1563,5,26,test,,,,,,,,,,,0.77,15,10,40,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239537,19-16129,,plot,279943,Prelim_Scab_2021-rep2-19-16129_1424,2,2,1424,10,19,test,,,,,,,,,,,0.53,8,20,18,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239538,19-16136,,plot,279972,Prelim_Scab_2021-rep2-19-16136_1488,2,2,1488,23,23,test,,,,,,,,,,,0.47,5,10,12,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239539,19-16139,,plot,279898,Prelim_Scab_2021-rep2-19-16139_1437,2,2,1437,23,19,test,,,,,,,,,,,0.55,8,20,16,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239540,19-16142,,plot,280028,Prelim_Scab_2021-rep2-19-16142_1468,2,2,1468,6,22,test,,,,,,,,,,,0.8,10,25,14,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239542,19-16152,,plot,279718,Prelim_Scab_2021-rep2-19-16152_1356,2,2,1356,11,16,test,,,,,,,,,,,0.29,10,5,10,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239543,19-16176,IL19-16176,plot,279939,Prelim_Scab_2021-rep2-19-16176_1626,2,2,1626,20,28,test,,,,,,,,,,,1.5,55,50,21,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239554,19-16279,,plot,279948,Prelim_Scab_2021-rep2-19-16279_1472,2,2,1472,10,22,test,,,,,,,,,,,0.29,3,5,10,,138,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239557,19-16325,,plot,280057,Prelim_Scab_2021-rep2-19-16325_1337,2,2,1337,19,15,test,,,,,,,,,,,1.3,12,20,20,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239558,19-16335,,plot,279964,Prelim_Scab_2021-rep2-19-16335_1369,2,2,1369,3,17,test,,,,,,,,,,,0.6,15,15,10,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239563,19-16368,,plot,280043,Prelim_Scab_2021-rep2-19-16368_1340,2,2,1340,22,15,test,,,,,,,,,,,1.1,22,1,7,,138,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239577,19-16848,,plot,279934,Prelim_Scab_2021-rep2-19-16848_1440,2,2,1440,23,20,test,,,,,,,,,,,0.9,3,1,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239578,19-16856,,plot,280114,Prelim_Scab_2021-rep2-19-16856_1415,2,2,1415,1,19,test,,,,,,,,,,,0.59,7,5,14,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239579,19-16860,,plot,279421,Prelim_Scab_2021-rep2-19-16860_1527,2,2,1527,17,24,test,,,,,,,,,,,1.3,18,20,14,,138,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239581,19-16953,,plot,280152,Prelim_Scab_2021-rep2-19-16953_1636,2,2,1636,19,29,test,,,,,,,,,,,1,15,30,14,,138,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239582,19-17009,,plot,279371,Prelim_Scab_2021-rep2-19-17009_1477,2,2,1477,15,22,test,,,,,,,,,,,0.86,20,20,7,,138,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239583,19-17038,,plot,279905,Prelim_Scab_2021-rep2-19-17038_1627,2,2,1627,21,28,test,,,,,,,,,,,1.1,10,20,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239584,19-17041,,plot,279654,Prelim_Scab_2021-rep2-19-17041_1347,2,2,1347,20,16,test,,,,,,,,,,,3.7,60,16,20,,140,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239585,19-17043,,plot,279436,Prelim_Scab_2021-rep2-19-17043_1503,2,2,1503,8,23,test,,,,,,,,,,,1.9,15,15,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239586,19-17048,,plot,279985,Prelim_Scab_2021-rep2-19-17048_1588,2,2,1588,19,27,test,,,,,,,,,,,3.5,45,90,20,,141,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239587,19-17051,,plot,280162,Prelim_Scab_2021-rep2-19-17051_1393,2,2,1393,22,18,test,,,,,,,,,,,1.4,8,20,18,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239592,19-17201,,plot,279851,Prelim_Scab_2021-rep2-19-17201_1491,2,2,1491,20,23,test,,,,,,,,,,,1.1,38,15,35,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239598,19-17333,,plot,279451,Prelim_Scab_2021-rep2-19-17333_1406,2,2,1406,9,18,test,,,,,,,,,,,1.3,15,5,14,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239601,19-17467,,plot,280046,Prelim_Scab_2021-rep2-19-17467_1343,2,2,1343,24,16,test,,,,,,,,,,,0.39,10,15,14,,138,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239603,19-17546,IL19-17546,plot,279683,Prelim_Scab_2021-rep2-19-17546_1385,2,2,1385,19,17,test,,,,,,,,,,,1,10,30,20,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239609,19-17649,,plot,280217,Prelim_Scab_2021-rep2-19-17649_1448,2,2,1448,15,20,test,,,,,,,,,,,3.2,28,25,18,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239610,19-17662,IL19-17662,plot,279480,Prelim_Scab_2021-rep2-19-17662_1529,2,2,1529,19,24,test,,,,,,,,,,,1.4,25,25,16,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239619,19-17813,,plot,279660,Prelim_Scab_2021-rep2-19-17813_1554,2,2,1554,5,25,test,,,,,,,,,,,0.79,7,20,30,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239620,19-17815,,plot,279484,Prelim_Scab_2021-rep2-19-17815_1357,2,2,1357,10,16,test,,,,,,,,,,,0.36,10,1,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239621,19-17817,,plot,280022,Prelim_Scab_2021-rep2-19-17817_1633,2,2,1633,22,29,test,,,,,,,,,,,0.23,10,5,12,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239622,19-17823,,plot,279684,Prelim_Scab_2021-rep2-19-17823_1575,2,2,1575,17,26,test,,,,,,,,,,,1,7,15,7,,138,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239623,19-17828,,plot,279743,Prelim_Scab_2021-rep2-19-17828_1436,2,2,1436,22,19,test,,,,,,,,,,,0.49,5,15,12,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239624,19-17829,,plot,280149,Prelim_Scab_2021-rep2-19-17829_1386,2,2,1386,20,17,test,,,,,,,,,,,1.2,30,15,10,,138,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239625,19-17929,,plot,280009,Prelim_Scab_2021-rep2-19-17929_1371,2,2,1371,5,17,test,,,,,,,,,,,1.3,5,20,25,,131,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239628,19-18024,,plot,279529,Prelim_Scab_2021-rep2-19-18024_1456,2,2,1456,7,20,test,,,,,,,,,,,1.1,15,20,25,,131,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239631,19-18141,,plot,279634,Prelim_Scab_2021-rep2-19-18141_1596,2,2,1596,11,27,test,,,,,,,,,,,1.1,10,30,10,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239634,19-18151,,plot,279381,Prelim_Scab_2021-rep2-19-18151_1624,2,2,1624,18,28,test,,,,,,,,,,,1.5,20,35,14,,138,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239635,19-18152,,plot,279524,Prelim_Scab_2021-rep2-19-18152_1583,2,2,1583,24,27,test,,,,,,,,,,,0.74,10,10,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239636,19-18153,IL19-18153,plot,279676,Prelim_Scab_2021-rep2-19-18153_1367,2,2,1367,1,17,test,,,,,,,,,,,1.4,18,20,10,,134,
