"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Soil borne mosaic plant response - 0-9 Response Scale|CO_321:0501140","notes"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","311694","25R76","Pio 25R76","plot","328077","IL_SMBV_23-plot4.6.3","2","4","263","","6","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292357","IL16LCSDH-02-T-864-29","","plot","327834","IL_SMBV_23-plot4.6.4","2","4","264","","6","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292461","IL16LCSDH-09-T-2664-18","","plot","327835","IL_SMBV_23-plot4.7.1","2","4","265","","7","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","240091","19-26709","IL19-26709","plot","327870","IL_SMBV_23-plot4.7.2","2","4","266","","7","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271422","2020-15403","IL2020-15403","plot","327837","IL_SMBV_23-plot4.7.3","2","4","267","","7","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","270944","2020-10001","IL2020-10001","plot","328044","IL_SMBV_23-plot4.7.4","2","4","268","","7","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292382","IL16LCSDH-06-T-2661-17","","plot","328048","IL_SMBV_23-plot4.8.1","2","4","269","","8","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272256","2020-7369","IL2020-7369","plot","327891","IL_SMBV_23-plot4.8.2","2","4","270","","8","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","85202","12-26004","IL12-26004","plot","327912","IL_SMBV_23-plot4.8.3","2","4","271","","8","test","","","","","","","","","","","4",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292508","IL16LCSDH-07-T-2662-201","","plot","328145","IL_SMBV_23-plot4.8.4","2","4","272","","8","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292350","IL16LCSDH-04-T-2659-232","","plot","327894","IL_SMBV_23-plot4.9.1","2","4","273","","9","test","","","","","","","","","","","9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292274","IL16LCSDH-02-T-864-5","","plot","328033","IL_SMBV_23-plot4.9.2","2","4","274","","9","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","240220","19-4151","IL19-4151","plot","328032","IL_SMBV_23-plot4.9.3","2","4","275","","9","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272110","2020-571","IL2020-571","plot","328062","IL_SMBV_23-plot4.9.4","2","4","276","","9","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239792","19-21760","IL19-21760","plot","327988","IL_SMBV_23-plot5.10.1","2","5","357","","10","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292195","IL16LCSDH-09-T-2664-23","","plot","328034","IL_SMBV_23-plot5.1.1","2","5","321","","1","test","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271741","2020-2010","IL2020-2010","plot","327824","IL_SMBV_23-plot5.1.2","2","5","322","","1","test","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292242","IL16LCSDH-03-T-865-46","","plot","328050","IL_SMBV_23-plot5.1.3","2","5","323","","1","test","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271746","2020-2032","IL2020-2032","plot","327966","IL_SMBV_23-plot5.1.4","2","5","324","","1","test","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","100720","Rosette","","plot","327967","IL_SMBV_23-plot5.2.1","2","5","325","","2","check","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271487","2020-16022","IL2020-16022","plot","327925","IL_SMBV_23-plot5.2.2","2","5","326","","2","test","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271199","2020-13145","IL2020-13145","plot","327913","IL_SMBV_23-plot5.2.3","2","5","327","","2","test","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292189","IL16LCSDH-08-T-2663-55","","plot","328081","IL_SMBV_23-plot5.2.4","2","5","328","","2","test","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271459","2020-15726","IL2020-15726","plot","328076","IL_SMBV_23-plot5.3.1","2","5","329","","3","test","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272098","2020-5533","IL2020-5533","plot","328151","IL_SMBV_23-plot5.3.2","2","5","330","","3","test","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239475","19-14845","IL19-14845","plot","328149","IL_SMBV_23-plot5.3.3","2","5","331","","3","test","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272291","2020-7719","IL2020-7719","plot","327915","IL_SMBV_23-plot5.3.4","2","5","332","","3","test","","","","","","","","","","","-9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271776","2020-2318","IL2020-2318","plot","328154","IL_SMBV_23-plot5.4.1","2","5","333","","4","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292309","IL16LCSDH-03-T-865-39","","plot","327843","IL_SMBV_23-plot5.4.2","2","5","334","","4","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271779","2020-2334","IL2020-2334","plot","327842","IL_SMBV_23-plot5.4.3","2","5","335","","4","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292491","IL16LCSDH-04-T-2659-20","","plot","327816","IL_SMBV_23-plot5.4.4","2","5","336","","4","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292448","IL16LCSDH-05-T-2660-3","","plot","327829","IL_SMBV_23-plot5.5.1","2","5","337","","5","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271288","2020-14116","IL2020-14116","plot","328011","IL_SMBV_23-plot5.5.2","2","5","338","","5","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239409","19-13713","IL19-13713","plot","328014","IL_SMBV_23-plot5.5.3","2","5","339","","5","test","","","","","","","","","","","3",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239636","19-18153","IL19-18153","plot","328108","IL_SMBV_23-plot5.5.4","2","5","340","","5","test","","","","","","","","","","","4",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271266","2020-13902","IL2020-13902","plot","328132","IL_SMBV_23-plot5.6.1","2","5","341","","6","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239200","19-10123","19-10123,IL19-10123","plot","327924","IL_SMBV_23-plot5.6.2","2","5","342","","6","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271058","2020-11134","IL2020-11134","plot","328106","IL_SMBV_23-plot5.6.3","2","5","343","","6","test","","","","","","","","","","","4",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292187","IL16LCSDH-01-T-863-58","","plot","327884","IL_SMBV_23-plot5.6.4","2","5","344","","6","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272045","2020-4951","IL2020-4951","plot","327882","IL_SMBV_23-plot5.7.1","2","5","345","","7","test","","","","","","","","","","","3",""
